datetime,code,open,close,high,low,vol,amount,p_change
2021-01-06,399240,1432.99,1458.38,1458.38,1432.99,215133.0,30990436352.0,1.72
2021-01-05,399240,1423.32,1433.77,1444.27,1403.73,281753.0,37862936576.0,-0.21
2021-01-04,399240,1446.37,1436.8,1447.72,1413.48,312051.0,41057435648.0,-0.07
2020-12-31,399240,1398.09,1437.76,1457.51,1398.01,351126.0,44290109440.0,3.39
2020-12-30,399240,1364.53,1390.66,1390.66,1355.56,216825.0,28435617792.0,1.62
2020-12-29,399240,1361.1,1368.48,1387.79,1361.1,181782.0,21985320960.0,0.77
2020-12-28,399240,1339.2,1358.0,1372.76,1334.81,178282.0,22179201024.0,1.07
2020-12-25,399240,1331.52,1343.56,1350.24,1318.76,149677.0,18036901888.0,0.74
2020-12-24,399240,1336.93,1333.7,1355.04,1329.42,127395.0,15484957696.0,-0.22
2020-12-23,399240,1334.31,1336.68,1348.67,1326.27,143274.0,19837243392.0,0.35
2020-12-22,399240,1371.44,1332.02,1378.24,1332.02,189157.0,24012658688.0,-3.31
2020-12-21,399240,1364.2,1377.56,1385.08,1351.92,162824.0,21967218688.0,0.76
2020-12-18,399240,1384.61,1367.19,1392.77,1363.84,153059.0,19759536128.0,-1.68
2020-12-17,399240,1359.42,1390.56,1394.24,1350.84,211385.0,26749179904.0,2.05
2020-12-16,399240,1370.88,1362.62,1375.57,1357.09,123402.0,14887163904.0,-0.52
2020-12-15,399240,1366.42,1369.81,1375.92,1351.03,139538.0,17615271936.0,-0.13
2020-12-14,399240,1366.35,1371.59,1376.78,1358.36,115012.0,14740243456.0,0.29
2020-12-11,399240,1382.74,1367.61,1382.86,1351.67,172015.0,21061277696.0,-1.02
2020-12-10,399240,1382.6,1381.65,1391.75,1369.42,174631.0,20813905920.0,-0.41
2020-12-09,399240,1424.92,1387.39,1439.13,1387.39,231048.0,28934713344.0,-2.56
2020-12-08,399240,1425.32,1423.77,1435.69,1414.72,161112.0,20000944128.0,-0.07
2020-12-07,399240,1457.78,1424.74,1459.32,1423.53,194848.0,24829011968.0,-2.24
2020-12-04,399240,1473.22,1457.39,1473.22,1444.37,276391.0,33202804736.0,-1.97
2020-12-03,399240,1473.67,1486.65,1497.11,1462.21,337578.0,38215868416.0,0.72
2020-12-02,399240,1484.34,1476.01,1502.91,1465.34,283643.0,38678679552.0,-0.72
2020-12-01,399240,1432.27,1486.69,1495.53,1424.7,357762.0,46009786368.0,3.32
2020-11-30,399240,1442.01,1438.92,1499.82,1435.64,346633.0,49898905600.0,0.43
2020-11-27,399240,1410.37,1432.78,1432.78,1404.36,153481.0,19350831104.0,2.09
2020-11-26,399240,1389.5,1403.43,1408.14,1385.65,97671.0,13268187136.0,0.82
2020-11-25,399240,1423.56,1391.96,1439.37,1391.96,122314.0,16687959040.0,-1.65
2020-11-24,399240,1426.8,1415.3,1431.66,1410.26,110782.0,15645074432.0,-1.03
2020-11-23,399240,1392.16,1429.99,1445.54,1391.65,202031.0,28568678400.0,2.43
2020-11-20,399240,1400.76,1396.06,1400.76,1386.02,90716.0,13343860736.0,-0.43
2020-11-19,399240,1380.1,1402.07,1406.97,1370.44,124733.0,18151104512.0,1.36
2020-11-18,399240,1363.68,1383.26,1390.95,1363.68,130459.0,18824517632.0,1.21
2020-11-17,399240,1352.24,1366.67,1366.67,1342.38,96844.0,14298268672.0,0.9
2020-11-16,399240,1349.57,1354.46,1357.96,1337.46,89935.0,12919034880.0,0.88
2020-11-13,399240,1353.47,1342.7,1353.47,1332.09,95781.0,14067467264.0,-1.53
2020-11-12,399240,1371.18,1363.59,1377.8,1360.09,91436.0,12629891072.0,-0.46
2020-11-11,399240,1396.05,1369.96,1398.76,1367.39,135082.0,20970819584.0,-2.03
2020-11-10,399240,1416.91,1398.37,1424.58,1391.74,178039.0,27027400704.0,-0.8
2020-11-09,399240,1366.02,1409.61,1421.93,1364.47,226514.0,33413695488.0,3.76
2020-11-06,399240,1359.52,1358.47,1367.47,1347.31,126818.0,18235783168.0,-0.21
2020-11-05,399240,1371.41,1361.3,1376.7,1353.73,127474.0,18844745728.0,0.23
2020-11-04,399240,1357.87,1358.15,1364.43,1340.77,108150.0,14506832896.0,0.46
2020-11-03,399240,1322.95,1351.9,1363.1,1322.95,142376.0,19111280640.0,2.55
2020-11-02,399240,1315.92,1318.24,1336.85,1304.46,113527.0,14756621312.0,0.09
2020-10-30,399240,1356.87,1316.99,1367.47,1314.08,129844.0,17525356544.0,-2.96
2020-10-29,399240,1331.76,1357.19,1366.43,1330.23,107073.0,15004803072.0,0.57
2020-10-28,399240,1350.15,1349.46,1355.57,1333.56,93056.0,13028815872.0,-0.11
2020-10-27,399240,1350.65,1350.88,1355.75,1342.74,83713.0,11905463296.0,-0.05
2020-10-26,399240,1386.85,1351.52,1387.66,1342.18,132336.0,19647758336.0,-3.0
2020-10-23,399240,1402.38,1393.25,1427.43,1393.25,121136.0,16300069888.0,-0.81
2020-10-22,399240,1408.69,1404.62,1419.98,1389.78,128649.0,17811392512.0,-0.46
2020-10-21,399240,1411.95,1411.13,1416.14,1396.09,97747.0,14472741888.0,0.13
2020-10-20,399240,1399.42,1409.31,1409.31,1389.43,109089.0,16693107712.0,0.58
2020-10-19,399240,1422.76,1401.24,1442.26,1400.44,148460.0,21991243776.0,-0.03
2020-10-16,399240,1388.67,1401.61,1412.0,1388.67,125449.0,17579808768.0,0.84
2020-10-15,399240,1384.79,1389.95,1413.2,1384.79,138336.0,18773268480.0,0.75
2020-10-14,399240,1387.95,1379.61,1392.47,1373.37,122495.0,15688796160.0,-0.81
2020-10-13,399240,1385.59,1390.93,1393.08,1378.64,174322.0,22572734464.0,-0.57
2020-10-12,399240,1344.88,1398.94,1403.39,1344.88,232329.0,32779859968.0,4.66
2020-10-09,399240,1339.22,1336.65,1343.35,1333.48,124836.0,17312382976.0,1.13
2020-09-30,399240,1335.63,1321.7,1340.77,1311.9,117452.0,16244694016.0,-0.84
2020-09-29,399240,1344.1,1332.93,1350.8,1332.83,117282.0,16481410048.0,-0.31
2020-09-28,399240,1331.84,1337.09,1344.75,1329.17,107258.0,13492388864.0,0.05
2020-09-25,399240,1333.41,1336.38,1346.98,1324.97,156614.0,19463211008.0,0.64
2020-09-24,399240,1344.12,1327.83,1352.38,1327.36,168860.0,20021907456.0,-1.63
2020-09-23,399240,1359.62,1349.86,1367.09,1346.96,165159.0,20327460864.0,-0.65
2020-09-22,399240,1343.18,1358.74,1394.98,1342.34,239741.0,28904300544.0,0.05
2020-09-21,399240,1388.86,1358.01,1393.56,1356.26,215011.0,28698591232.0,-0.79
2020-09-18,399240,1309.06,1368.88,1374.54,1304.82,237719.0,33534148608.0,4.6
2020-09-17,399240,1304.52,1308.74,1318.54,1296.9,108634.0,14822617088.0,0.16
2020-09-16,399240,1310.07,1306.59,1320.9,1300.42,106403.0,14051704832.0,-0.33
2020-09-15,399240,1306.54,1310.92,1313.12,1299.46,90133.0,12364874752.0,0.13
2020-09-14,399240,1303.94,1309.17,1309.17,1296.02,109562.0,14341490688.0,0.68
2020-09-11,399240,1297.91,1300.37,1307.01,1283.76,121276.0,15897535488.0,-0.28
2020-09-10,399240,1342.4,1304.04,1343.87,1303.54,164256.0,20886294528.0,-1.93
2020-09-09,399240,1341.54,1329.74,1353.8,1324.16,166925.0,22685790208.0,-2.09
2020-09-08,399240,1335.2,1358.07,1364.09,1333.85,168609.0,23167508480.0,2.04
2020-09-07,399240,1359.7,1330.86,1368.0,1328.8,175997.0,24949760000.0,-2.57
2020-09-04,399240,1350.67,1365.99,1369.81,1349.69,131581.0,17945987072.0,-0.77
2020-09-03,399240,1394.54,1376.61,1406.8,1371.71,167630.0,25759821824.0,-1.41
2020-09-02,399240,1389.48,1396.34,1407.83,1376.19,188440.0,29306267648.0,0.5
2020-09-01,399240,1383.54,1389.39,1391.45,1372.16,133908.0,19680892928.0,0.18
2020-08-31,399240,1403.57,1386.93,1429.43,1386.93,222573.0,33441722368.0,-0.6
2020-08-28,399240,1344.83,1395.27,1399.9,1341.41,192310.0,29158703104.0,3.15
2020-08-27,399240,1348.63,1352.61,1355.02,1338.14,118922.0,17291040768.0,0.57
2020-08-26,399240,1374.26,1344.9,1378.76,1342.09,174901.0,25832957952.0,-2.45
2020-08-25,399240,1371.63,1378.64,1397.4,1371.63,170219.0,28582924288.0,0.86
2020-08-24,399240,1385.2,1366.94,1385.61,1360.36,149536.0,22433396736.0,-0.88
2020-08-21,399240,1372.78,1379.1,1383.9,1359.98,180860.0,24683145216.0,1.43
2020-08-20,399240,1374.9,1359.6,1384.69,1354.26,167123.0,21597200384.0,-1.82
2020-08-19,399240,1401.8,1384.8,1415.91,1382.83,215021.0,29335128064.0,-1.5
2020-08-18,399240,1405.4,1405.93,1416.45,1395.08,241056.0,31588089856.0,-0.31
2020-08-17,399240,1368.32,1410.37,1432.29,1367.48,396723.0,51905343488.0,4.38
2020-08-14,399240,1323.73,1351.24,1352.38,1322.53,170817.0,21785352192.0,1.57
2020-08-13,399240,1333.04,1330.34,1344.6,1319.45,180500.0,23637921792.0,0.22
2020-08-12,399240,1330.7,1327.48,1350.19,1304.56,190913.0,27398285312.0,-0.29
2020-08-11,399240,1362.62,1331.3,1390.78,1328.9,230746.0,32020346880.0,-2.4
2020-08-10,399240,1340.04,1364.1,1383.9,1331.38,217539.0,31311478784.0,0.77
2020-08-07,399240,1369.42,1353.61,1382.26,1334.92,264997.0,37869666304.0,-3.01
2020-08-06,399240,1365.77,1395.56,1406.14,1343.66,263781.0,36634165248.0,2.24
2020-08-05,399240,1359.77,1365.05,1375.89,1348.94,203915.0,28391628800.0,-0.48
2020-08-04,399240,1365.13,1371.62,1387.58,1351.51,284819.0,36367831040.0,0.49
2020-08-03,399240,1350.53,1364.99,1365.18,1337.56,280179.0,38123593728.0,2.51
2020-07-31,399240,1312.68,1331.62,1353.02,1312.34,251071.0,34336987136.0,1.26
2020-07-30,399240,1330.33,1315.05,1331.36,1312.65,210701.0,27750326272.0,-1.29
2020-07-29,399240,1280.8,1332.23,1332.87,1274.95,259393.0,34749988864.0,3.58
2020-07-28,399240,1298.04,1286.21,1301.53,1273.95,167375.0,22633881600.0,0.19
2020-07-27,399240,1299.47,1283.74,1305.39,1261.0,212406.0,28209893376.0,-0.9
2020-07-24,399240,1365.92,1295.39,1371.38,1289.81,339757.0,44844294144.0,-6.01
2020-07-23,399240,1357.07,1378.17,1385.38,1334.15,333014.0,43418472448.0,0.24
2020-07-22,399240,1362.62,1374.9,1415.13,1357.0,383135.0,47345315840.0,1.02
2020-07-21,399240,1377.06,1360.98,1386.87,1353.26,307400.0,36228603904.0,-1.15
2020-07-20,399240,1337.11,1376.76,1384.74,1327.2,381869.0,47295135744.0,4.89
2020-07-17,399240,1350.7,1312.54,1356.12,1290.62,386575.0,47167164416.0,-2.08
2020-07-16,399240,1396.6,1340.37,1432.28,1338.77,479944.0,60069974016.0,-4.42
2020-07-15,399240,1455.77,1402.38,1459.72,1397.84,421493.0,53565353984.0,-2.84
2020-07-14,399240,1418.28,1443.44,1453.0,1406.16,424661.0,55950868480.0,0.91
2020-07-13,399240,1395.35,1430.47,1458.48,1377.93,492781.0,63304794112.0,1.41
2020-07-10,399240,1430.98,1410.63,1453.86,1404.75,491998.0,59442110464.0,-3.61
2020-07-09,399240,1430.69,1463.46,1484.83,1407.97,571268.0,69238743040.0,1.67
2020-07-08,399240,1361.85,1439.37,1458.95,1361.85,574738.0,63975178240.0,5.24
2020-07-07,399240,1425.6,1367.65,1425.6,1342.56,589311.0,66353430528.0,-1.84
2020-07-06,399240,1305.78,1393.24,1393.24,1305.78,606212.0,69478875136.0,9.37
2020-07-03,399240,1216.1,1273.91,1280.72,1214.96,528214.0,56092266496.0,5.62
2020-07-02,399240,1140.53,1206.07,1211.61,1137.93,384274.0,39313211392.0,5.57
2020-07-01,399240,1120.51,1142.42,1142.42,1116.19,195057.0,20881434624.0,1.67
2020-06-30,399240,1099.14,1123.68,1130.86,1098.74,185087.0,20807966720.0,2.69
2020-06-29,399240,1111.96,1094.29,1113.96,1089.72,173017.0,18553083904.0,-1.85
2020-06-24,399240,1117.9,1114.96,1126.02,1111.13,166860.0,18479722496.0,0.0
2020-06-23,399240,1102.56,1114.94,1114.94,1095.45,162108.0,18132965376.0,0.83
2020-06-22,399240,1089.12,1105.72,1129.57,1085.7,249606.0,26099468288.0,1.47
2020-06-19,399240,1061.65,1089.67,1097.98,1060.58,200430.0,21970206720.0,2.54
2020-06-18,399240,1052.92,1062.67,1068.36,1046.17,115822.0,13429417984.0,0.66
2020-06-17,399240,1058.99,1055.71,1058.99,1048.18,80715.0,9020009472.0,-0.38
2020-06-16,399240,1057.16,1059.74,1063.12,1053.86,95319.0,11003004928.0,0.96
2020-06-15,399240,1054.15,1049.68,1070.86,1049.14,137943.0,16143784960.0,-0.53
2020-06-12,399240,1038.95,1055.25,1057.15,1036.78,132398.0,14961436672.0,-0.04
2020-06-11,399240,1063.43,1055.65,1075.19,1052.61,126920.0,14657790976.0,-0.91
2020-06-10,399240,1072.09,1065.38,1072.09,1062.03,79170.0,8709534720.0,-0.69
2020-06-09,399240,1065.97,1072.82,1079.06,1063.5,108325.0,12439725056.0,0.68
2020-06-08,399240,1074.35,1065.62,1079.29,1064.16,79376.0,8622209024.0,-0.42
2020-06-05,399240,1066.07,1070.1,1070.13,1056.43,92124.0,9521044480.0,0.64
2020-06-04,399240,1069.29,1063.28,1071.11,1060.78,79895.0,8348715520.0,-0.21
2020-06-03,399240,1075.68,1065.49,1086.38,1064.13,118714.0,12826074112.0,-0.38
2020-06-02,399240,1063.96,1069.54,1073.2,1063.45,108583.0,10910948352.0,0.28
2020-06-01,399240,1043.76,1066.56,1071.42,1043.71,161691.0,16540283904.0,4.04
2020-05-29,399240,1025.31,1025.15,1028.28,1023.13,70588.0,6427281920.0,-0.54
2020-05-28,399240,1016.78,1030.73,1041.02,1015.56,105195.0,10041031680.0,1.71
2020-05-27,399240,1021.77,1013.43,1023.78,1011.36,70002.0,6179724800.0,-0.95
2020-05-26,399240,1016.8,1023.13,1023.88,1016.26,65193.0,6294044672.0,0.97
2020-05-25,399240,1017.27,1013.35,1018.94,1009.13,61132.0,5783642624.0,-0.3
2020-05-22,399240,1038.71,1016.42,1039.22,1016.42,88359.0,8676154368.0,-2.38
2020-05-21,399240,1050.63,1041.22,1052.23,1039.32,66889.0,7130993152.0,-0.59
2020-05-20,399240,1046.43,1047.35,1053.89,1041.25,72935.0,7975014912.0,-0.03
2020-05-19,399240,1050.75,1047.64,1053.27,1045.89,68763.0,8022993408.0,0.92
2020-05-18,399240,1036.69,1038.13,1047.3,1032.97,79878.0,8894867456.0,-0.03
2020-05-15,399240,1046.21,1038.4,1049.76,1038.1,72329.0,7836066304.0,0.11
2020-05-14,399240,1050.8,1037.25,1050.8,1036.41,64610.0,7353548800.0,-1.79
2020-05-13,399240,1053.47,1056.17,1058.11,1047.97,62568.0,7011564544.0,-0.15
2020-05-12,399240,1066.24,1057.75,1069.95,1049.65,66390.0,7267103232.0,-0.58
2020-05-11,399240,1067.42,1063.96,1075.28,1058.0,86345.0,9473948672.0,-0.37
2020-05-08,399240,1057.54,1067.91,1078.61,1054.02,129541.0,14128020480.0,1.66
2020-05-07,399240,1055.95,1050.45,1058.76,1048.79,83433.0,9026520064.0,-0.67
2020-05-06,399240,1040.78,1057.53,1057.58,1039.52,107857.0,11752835072.0,0.23
2020-04-30,399240,1042.62,1055.07,1060.85,1042.62,113599.0,12511841280.0,1.59
2020-04-29,399240,1020.42,1038.52,1045.51,1020.01,84149.0,9576646656.0,1.43
2020-04-28,399240,1023.14,1023.87,1031.4,1004.66,112123.0,11773643776.0,0.71
2020-04-27,399240,1012.89,1016.62,1026.74,1012.89,93858.0,9586373632.0,0.68
2020-04-24,399240,1018.45,1009.76,1020.84,1005.9,85666.0,8466283520.0,-1.01
2020-04-23,399240,1026.78,1020.03,1027.8,1019.3,66924.0,7180184064.0,-0.57
2020-04-22,399240,1022.14,1025.88,1028.01,1018.82,77628.0,8446448128.0,-0.29
2020-04-21,399240,1036.66,1028.87,1041.13,1020.37,105047.0,11573249024.0,-0.6
2020-04-20,399240,1031.7,1035.08,1038.25,1029.01,75724.0,8809551872.0,0.51
2020-04-17,399240,1031.17,1029.8,1038.3,1026.01,109528.0,12740491264.0,0.6
2020-04-16,399240,1019.3,1023.66,1030.8,1017.83,96952.0,10321070080.0,-0.04
2020-04-15,399240,1034.63,1024.12,1039.09,1023.55,95357.0,10656356352.0,-1.36
2020-04-14,399240,1023.68,1038.2,1042.04,1020.29,109961.0,12676978688.0,1.79
2020-04-13,399240,1017.41,1019.99,1020.5,1012.56,76349.0,8646929408.0,-0.46
2020-04-10,399240,1039.2,1024.68,1041.98,1021.32,108441.0,12164876288.0,-0.95
2020-04-09,399240,1033.02,1034.54,1045.46,1032.85,124385.0,14075991040.0,1.12
2020-04-08,399240,1024.61,1023.1,1028.06,1019.7,91730.0,9356392448.0,-0.71
2020-04-07,399240,1023.83,1030.41,1034.77,1020.78,127723.0,13365093376.0,2.67
2020-04-03,399240,1016.03,1003.57,1017.06,1000.84,87257.0,9089301504.0,-1.85
2020-04-02,399240,1001.82,1022.45,1022.45,1000.73,91843.0,9637082112.0,1.48
2020-04-01,399240,1011.0,1007.54,1026.78,1005.65,92360.0,9219849216.0,-0.38
2020-03-31,399240,1030.08,1011.37,1030.42,1010.35,79665.0,8380281856.0,-0.79
2020-03-30,399240,1018.61,1019.4,1026.44,1010.3,90531.0,9346212864.0,-1.58
2020-03-27,399240,1045.01,1035.78,1053.99,1035.19,102051.0,10698101760.0,0.21
2020-03-26,399240,1033.67,1033.58,1049.95,1031.32,99595.0,9797254144.0,-0.81
2020-03-25,399240,1044.25,1042.06,1050.35,1033.2,129845.0,14089187328.0,1.89
2020-03-24,399240,1014.37,1022.72,1023.96,996.53,119270.0,12593086464.0,2.81
2020-03-23,399240,1001.29,994.76,1018.66,991.33,117608.0,11964044288.0,-3.71
2020-03-20,399240,1027.45,1033.13,1036.62,1014.32,129504.0,13740095488.0,1.49
2020-03-19,399240,1017.87,1017.92,1026.9,990.87,172867.0,18151872512.0,-0.12
2020-03-18,399240,1065.33,1019.14,1073.34,1018.99,167352.0,17694939136.0,-3.85
2020-03-17,399240,1074.27,1059.93,1084.54,1034.99,165142.0,17326381056.0,-0.22
2020-03-16,399240,1123.94,1062.28,1124.58,1060.71,232121.0,24579180544.0,-5.97
2020-03-13,399240,1079.95,1129.69,1137.3,1078.96,247191.0,26095810560.0,-0.47
2020-03-12,399240,1133.19,1135.07,1146.7,1123.41,192900.0,19887675392.0,-0.64
2020-03-11,399240,1165.36,1142.35,1166.49,1141.94,204772.0,21979834368.0,-2.22
2020-03-10,399240,1131.86,1168.23,1172.14,1124.42,256228.0,27150350336.0,2.98
2020-03-09,399240,1147.29,1134.41,1157.63,1124.21,238328.0,25676322816.0,-3.14
2020-03-06,399240,1185.19,1171.13,1191.88,1171.13,234765.0,24763004928.0,-2.84
2020-03-05,399240,1178.32,1205.4,1220.47,1160.68,366873.0,41205682176.0,3.34
2020-03-04,399240,1141.02,1166.45,1166.45,1135.63,211257.0,23749834752.0,1.81
2020-03-03,399240,1157.06,1145.68,1170.57,1136.89,218699.0,24404127744.0,0.58
2020-03-02,399240,1105.61,1139.08,1150.08,1101.79,212698.0,23784448000.0,4.12
2020-02-28,399240,1123.3,1094.01,1134.26,1089.49,239156.0,26368139264.0,-5.34
2020-02-27,399240,1157.2,1155.7,1171.7,1149.97,203734.0,22475921408.0,0.3
2020-02-26,399240,1150.54,1152.2,1181.37,1147.79,291428.0,32423018496.0,-1.54
2020-02-25,399240,1137.73,1170.22,1170.68,1121.15,304608.0,32997224448.0,0.89
2020-02-24,399240,1156.82,1159.9,1169.28,1150.59,228218.0,26390251520.0,-0.58
2020-02-21,399240,1162.28,1166.67,1192.74,1152.45,320807.0,37441712128.0,0.66
2020-02-20,399240,1107.64,1159.05,1162.61,1103.11,296653.0,30713092096.0,4.87
2020-02-19,399240,1097.84,1105.22,1123.1,1097.13,188318.0,19002935296.0,0.36
2020-02-18,399240,1106.73,1101.21,1112.99,1092.58,155835.0,15349281792.0,-0.86
2020-02-17,399240,1085.87,1110.74,1110.74,1080.06,220389.0,22245085184.0,3.66
2020-02-14,399240,1049.0,1071.49,1080.06,1048.58,166704.0,17711226880.0,2.24
2020-02-13,399240,1059.83,1048.02,1064.28,1046.37,109761.0,11078825984.0,-1.4
2020-02-12,399240,1048.59,1062.93,1063.78,1044.92,123948.0,12496845824.0,0.98
2020-02-11,399240,1051.63,1052.58,1067.25,1047.85,121316.0,12307479552.0,0.66
2020-02-10,399240,1032.51,1045.64,1046.16,1028.24,120646.0,11973428224.0,0.71
2020-02-07,399240,1035.21,1038.29,1042.16,1026.16,124774.0,12301008896.0,-0.43
2020-02-06,399240,1025.77,1042.77,1049.21,1015.25,166480.0,16241963008.0,1.9
2020-02-05,399240,1016.15,1023.3,1043.6,1010.89,149502.0,14535880704.0,0.71
2020-02-04,399240,969.43,1016.06,1022.54,969.43,194041.0,17823723520.0,0.9
2020-02-03,399240,1001.55,1007.04,1018.54,1001.55,66091.0,7000336896.0,-9.47
2020-01-23,399240,1145.05,1112.36,1147.93,1103.47,142999.0,14958141440.0,-3.86
2020-01-22,399240,1143.36,1156.99,1162.28,1130.56,115042.0,12607281152.0,0.67
2020-01-21,399240,1165.47,1149.25,1165.47,1148.17,105478.0,11562994688.0,-1.89
2020-01-20,399240,1160.23,1171.4,1171.4,1157.2,99156.0,10905140224.0,1.02
2020-01-17,399240,1162.09,1159.52,1173.54,1158.65,94292.0,10507913216.0,0.17
2020-01-16,399240,1166.53,1157.59,1167.66,1154.38,87987.0,9468930048.0,-0.62
2020-01-15,399240,1173.74,1164.87,1177.1,1163.06,95965.0,9998633984.0,-0.86
2020-01-14,399240,1188.8,1174.97,1195.41,1174.75,125970.0,13556442112.0,-1.06
2020-01-13,399240,1171.69,1187.6,1187.6,1160.3,119612.0,13414395904.0,0.97
2020-01-10,399240,1188.98,1176.17,1191.25,1171.05,116866.0,13016593408.0,-0.2
2020-01-09,399240,1175.74,1178.52,1183.46,1170.08,108744.0,12362087424.0,1.45
2020-01-08,399240,1184.03,1161.63,1185.57,1160.48,141959.0,15120346112.0,-2.82
2020-01-07,399240,1192.43,1195.33,1202.97,1181.85,133741.0,14800179200.0,0.54
2020-01-06,399240,1178.51,1188.86,1203.93,1176.14,155768.0,17196570624.0,-0.11
2020-01-03,399240,1183.1,1190.2,1197.04,1182.4,147780.0,15540214784.0,0.47
2020-01-02,399240,1187.52,1184.58,1197.71,1177.32,219412.0,23341938688.0,1.37
2019-12-31,399240,1166.32,1168.52,1172.21,1157.99,154929.0,15983843328.0,-0.15
2019-12-30,399240,1133.38,1170.29,1176.49,1126.92,231614.0,23944728576.0,2.33
2019-12-27,399240,1158.31,1143.63,1171.2,1143.24,202465.0,20256931840.0,-1.29
2019-12-26,399240,1139.95,1158.6,1158.6,1137.86,145970.0,14220442624.0,1.71
2019-12-25,399240,1138.26,1139.16,1147.16,1132.11,110882.0,11417768960.0,-0.17
2019-12-24,399240,1132.36,1141.05,1142.22,1128.64,100364.0,10346947584.0,1.12
2019-12-23,399240,1156.42,1128.43,1162.48,1127.17,172044.0,17054236672.0,-2.36
2019-12-20,399240,1157.23,1155.67,1176.8,1155.58,218525.0,21706387456.0,-0.07
2019-12-19,399240,1156.2,1156.52,1162.89,1149.46,158683.0,16907702272.0,0.16
2019-12-18,399240,1149.37,1154.68,1168.75,1148.53,208251.0,21786200064.0,0.08
2019-12-17,399240,1123.44,1153.8,1177.58,1121.07,285316.0,29463070720.0,2.35
2019-12-16,399240,1119.2,1127.3,1131.03,1108.15,180366.0,19359162368.0,0.7
2019-12-13,399240,1090.28,1119.49,1124.14,1090.06,220073.0,23132260352.0,4.03
2019-12-12,399240,1081.6,1076.08,1081.86,1074.84,63160.0,6731348480.0,-0.59
