datetime,code,open,close,high,low,vol,amount,p_change
2021-03-10,399232,1934.24,1904.57,1940.35,1900.45,60358.0,3944105728.0,-1.14
2021-03-09,399232,1969.61,1926.54,1984.76,1900.53,89904.0,6038169088.0,-3.13
2021-03-08,399232,2026.38,1988.84,2049.88,1988.03,64243.0,5123817984.0,0.02
2021-03-05,399232,1972.84,1988.39,1999.04,1957.24,61456.0,4861920768.0,-0.49
2021-03-04,399232,1984.92,1998.12,2019.59,1981.03,85320.0,5965615104.0,-0.46
2021-03-03,399232,1949.16,2007.31,2009.76,1949.16,66582.0,5214197760.0,2.99
2021-03-02,399232,1962.36,1949.05,1963.22,1921.98,55271.0,4502742016.0,-0.58
2021-03-01,399232,1919.96,1960.41,1960.65,1916.07,47487.0,3536591104.0,2.28
2021-02-26,399232,1921.56,1916.68,1942.84,1911.9,42156.0,3194934272.0,-2.86
2021-02-25,399232,2029.34,1973.2,2035.92,1966.63,50752.0,3962800640.0,-1.14
2021-02-24,399232,2012.99,1996.03,2040.6,1976.36,60197.0,5063098880.0,-1.63
2021-02-23,399232,2034.16,2029.16,2057.29,2011.88,85527.0,6783342080.0,-0.98
2021-02-22,399232,2012.41,2049.18,2100.49,2012.41,95308.0,7686589440.0,3.96
2021-02-19,399232,1913.84,1971.03,1975.33,1910.15,60940.0,5036203008.0,2.71
2021-02-18,399232,1877.12,1919.02,1923.03,1872.23,59358.0,4602298368.0,5.32
2021-02-10,399232,1828.15,1822.04,1828.84,1802.79,31478.0,2821292544.0,-0.18
2021-02-09,399232,1767.42,1825.25,1833.14,1766.82,35624.0,3312702976.0,3.52
2021-02-08,399232,1745.13,1763.13,1768.68,1728.67,28392.0,2563878144.0,0.91
2021-02-05,399232,1762.11,1747.15,1787.85,1744.52,32735.0,2821670656.0,-1.55
2021-02-04,399232,1810.93,1774.63,1815.8,1744.68,42041.0,3493256448.0,-2.97
2021-02-03,399232,1844.35,1829.01,1858.75,1828.41,42390.0,3818430464.0,-2.4
2021-02-02,399232,1878.52,1874.04,1878.52,1850.71,51539.0,4689405952.0,0.68
2021-02-01,399232,1837.18,1861.33,1871.67,1837.18,43340.0,3736583424.0,2.61
2021-01-29,399232,1872.85,1813.92,1881.8,1794.0,46465.0,4096670208.0,-2.76
2021-01-28,399232,1889.97,1865.49,1904.31,1863.12,36889.0,3222513664.0,-2.55
2021-01-27,399232,1935.2,1914.29,1947.25,1906.36,42442.0,3759752448.0,-1.81
2021-01-26,399232,1929.59,1949.5,1963.58,1926.49,48241.0,4501555200.0,0.35
2021-01-25,399232,1977.35,1942.77,1977.44,1937.54,47395.0,4338846208.0,-2.16
2021-01-22,399232,2017.17,1985.63,2017.17,1979.35,52035.0,4420447744.0,-1.58
2021-01-21,399232,1976.3,2017.43,2033.22,1974.01,50780.0,4215395584.0,1.9
2021-01-20,399232,1959.22,1979.89,1981.0,1950.99,34646.0,3008643072.0,0.97
2021-01-19,399232,1987.57,1960.87,1993.41,1952.74,43420.0,3906939648.0,-1.11
2021-01-18,399232,1950.47,1982.78,1983.85,1947.98,39312.0,3858544640.0,1.44
2021-01-15,399232,1941.86,1954.58,1969.96,1935.32,36046.0,3499519488.0,0.93
2021-01-14,399232,1959.98,1936.52,1966.39,1924.06,42180.0,3704244224.0,-2.04
2021-01-13,399232,1991.25,1976.87,2009.64,1970.7,48677.0,4376476160.0,-0.84
2021-01-12,399232,1963.52,1993.53,1993.72,1957.63,39430.0,3699748352.0,0.81
2021-01-11,399232,2040.7,1977.48,2040.7,1970.79,59860.0,5015822848.0,-4.71
2021-01-08,399232,2102.68,2075.29,2102.68,2039.1,63467.0,5332788224.0,-1.42
2021-01-07,399232,2075.18,2105.2,2129.76,2059.63,80335.0,6715668480.0,0.8
2021-01-06,399232,2101.16,2088.55,2128.77,2073.39,64900.0,5321746432.0,-0.5
2021-01-05,399232,2109.2,2098.98,2115.15,2066.78,64944.0,5957363712.0,-0.12
2021-01-04,399232,2047.39,2101.55,2110.65,2039.27,64805.0,5340964352.0,3.34
2020-12-31,399232,2045.52,2033.69,2050.09,2013.86,51349.0,4033013504.0,-0.34
2020-12-30,399232,2011.64,2040.53,2063.8,2005.56,60941.0,4358758912.0,1.22
2020-12-29,399232,2079.94,2016.02,2079.94,2013.08,60294.0,4213246208.0,-3.3
2020-12-28,399232,2098.99,2084.76,2109.2,2071.48,79260.0,5618088448.0,-0.35
2020-12-25,399232,2031.85,2092.08,2097.89,2021.81,76765.0,5194072576.0,2.3
2020-12-24,399232,2065.86,2044.95,2074.33,2032.22,47489.0,3678464000.0,-0.35
2020-12-23,399232,2025.54,2052.13,2074.05,2025.54,50336.0,4115846400.0,0.78
2020-12-22,399232,2106.46,2036.15,2106.46,2034.02,69720.0,5883220480.0,-4.57
2020-12-21,399232,2102.36,2133.72,2135.98,2078.2,80109.0,6558271488.0,2.79
2020-12-18,399232,2043.75,2075.83,2084.11,2037.27,73375.0,5783983616.0,2.63
2020-12-17,399232,1958.25,2022.56,2025.57,1942.6,47720.0,4098456832.0,3.07
2020-12-16,399232,1971.36,1962.31,1981.58,1955.54,30621.0,2705463808.0,-0.12
2020-12-15,399232,1960.32,1964.59,1968.13,1939.77,30831.0,2643976192.0,-0.29
2020-12-14,399232,1977.83,1970.22,1977.83,1944.05,48255.0,3654728960.0,-1.72
2020-12-11,399232,2048.46,2004.7,2068.36,1987.52,59413.0,4904348672.0,-0.94
2020-12-10,399232,2012.42,2023.65,2031.93,1997.09,53540.0,4204060416.0,0.49
2020-12-09,399232,2040.64,2013.88,2056.86,2011.91,50843.0,4096808960.0,-1.2
2020-12-08,399232,2062.67,2038.31,2062.67,2026.84,43119.0,3946891264.0,-0.73
2020-12-07,399232,2070.32,2053.2,2080.77,2053.08,44792.0,4375050752.0,-0.82
2020-12-04,399232,2064.16,2070.15,2079.93,2041.44,50623.0,4781117440.0,-0.01
2020-12-03,399232,2092.03,2070.41,2100.6,2068.12,66550.0,5823747584.0,-1.8
2020-12-02,399232,2093.94,2108.32,2124.93,2088.87,72841.0,6038529536.0,-0.13
2020-12-01,399232,2082.34,2111.15,2116.17,2071.41,52806.0,4105409792.0,0.99
2020-11-30,399232,2095.55,2090.51,2137.21,2079.68,64722.0,4976910848.0,-0.21
2020-11-27,399232,2104.37,2094.9,2114.56,2060.77,56039.0,4330487296.0,-0.71
2020-11-26,399232,2129.49,2109.8,2132.87,2088.35,59314.0,4540427264.0,-1.1
2020-11-25,399232,2195.52,2133.29,2211.22,2131.58,89664.0,6673351168.0,-2.44
2020-11-24,399232,2175.03,2186.67,2186.67,2142.41,94003.0,7263434752.0,-0.13
2020-11-23,399232,2155.05,2189.56,2212.67,2153.29,109136.0,8432270336.0,2.25
2020-11-20,399232,2092.54,2141.3,2146.01,2085.96,62800.0,4969200128.0,1.99
2020-11-19,399232,2112.48,2099.6,2124.26,2072.17,55420.0,5001506304.0,-0.96
2020-11-18,399232,2098.61,2120.01,2138.2,2093.13,60672.0,5371777024.0,0.58
2020-11-17,399232,2134.97,2107.83,2149.02,2091.59,66192.0,6050338816.0,-1.36
2020-11-16,399232,2085.06,2136.82,2149.56,2072.42,73700.0,6036492800.0,3.31
2020-11-13,399232,2059.87,2068.36,2079.15,2041.34,50334.0,4299275264.0,0.07
2020-11-12,399232,2055.24,2066.91,2082.43,2041.12,52806.0,4043897600.0,0.12
2020-11-11,399232,2065.52,2064.5,2095.04,2059.71,68894.0,5300926464.0,-0.56
2020-11-10,399232,2073.01,2076.14,2098.52,2064.84,59995.0,4855937024.0,-0.92
2020-11-09,399232,2062.16,2095.51,2109.54,2044.58,54137.0,4521533952.0,2.28
2020-11-06,399232,2084.91,2048.89,2087.41,2036.95,41758.0,3739789056.0,-0.98
2020-11-05,399232,2054.82,2069.1,2070.61,2043.41,34555.0,2891645952.0,1.04
2020-11-04,399232,2069.45,2047.8,2069.54,2037.74,34193.0,2651262208.0,-0.54
2020-11-03,399232,2009.09,2058.89,2067.71,2008.27,35302.0,2586696192.0,2.98
2020-11-02,399232,1974.0,1999.38,2002.32,1964.1,29487.0,2092662016.0,1.27
2020-10-30,399232,2033.4,1974.32,2045.58,1973.58,33306.0,2537226496.0,-3.08
2020-10-29,399232,2010.32,2037.15,2042.36,2002.53,28649.0,2371666944.0,-0.5
2020-10-28,399232,2043.27,2047.44,2052.82,2019.6,28453.0,2172623616.0,0.27
2020-10-27,399232,2029.81,2041.96,2048.55,2021.14,27431.0,2052366976.0,0.54
2020-10-26,399232,2034.15,2030.93,2035.38,2010.46,27725.0,2141025280.0,-0.91
2020-10-23,399232,2081.13,2049.51,2095.06,2042.72,30358.0,2281240320.0,-1.89
2020-10-22,399232,2112.08,2089.02,2112.42,2074.42,39294.0,3003477504.0,-1.72
2020-10-21,399232,2143.89,2125.56,2149.13,2116.61,39944.0,3229794816.0,-0.68
2020-10-20,399232,2135.84,2140.02,2140.87,2111.67,40752.0,3093340672.0,-0.34
2020-10-19,399232,2169.53,2147.35,2169.78,2135.48,59586.0,4244799488.0,-1.08
2020-10-16,399232,2156.62,2170.71,2192.07,2154.74,76197.0,5302719488.0,0.68
2020-10-15,399232,2140.62,2156.09,2178.47,2136.97,56451.0,3994732800.0,0.55
2020-10-14,399232,2149.27,2144.31,2156.52,2137.56,40738.0,3537786880.0,-1.06
