datetime,code,open,close,high,low,vol,amount,p_change
2012-05-25,000121,5058.07,4992.2,5068.74,4980.26,29786.0,3717647104.0,-1.41
2012-05-24,000121,5104.51,5063.77,5123.73,5049.48,42362.0,5542866432.0,-1.18
2012-05-23,000121,5083.1,5124.04,5127.35,5032.97,45889.0,6152574976.0,0.58
2012-05-22,000121,5020.58,5094.72,5104.14,5020.58,31544.0,4155523072.0,1.7
2012-05-21,000121,5005.07,5009.8,5034.76,4949.28,28408.0,3572670208.0,-0.12
2012-05-18,000121,5106.49,5016.06,5106.51,5005.4,36502.0,4178776064.0,-2.43
2012-05-17,000121,5095.58,5141.01,5143.7,5077.47,39591.0,4488768512.0,0.25
2012-05-16,000121,5134.05,5128.2,5186.66,5112.03,40655.0,4977713664.0,-0.46
2012-05-15,000121,5189.85,5151.99,5194.46,5102.29,52520.0,6570676736.0,-1.67
2012-05-14,000121,5169.57,5239.51,5323.64,5142.85,72688.0,8376126976.0,1.87
2012-05-11,000121,5067.09,5143.08,5170.8,5060.02,50302.0,6260499456.0,1.48
2012-05-10,000121,4986.65,5067.98,5119.45,4986.65,45874.0,5752776192.0,1.39
2012-05-09,000121,5048.39,4998.66,5048.39,4988.6,36904.0,4455970816.0,-1.48
2012-05-08,000121,5088.48,5073.66,5099.83,5045.1,38864.0,4668523008.0,-0.46
2012-05-07,000121,5008.8,5097.1,5097.56,4995.03,52392.0,6618147328.0,1.65
2012-05-04,000121,5003.15,5014.12,5021.2,4970.46,40646.0,4794917376.0,0.18
2012-05-03,000121,4917.23,5005.29,5010.05,4911.89,44687.0,5589283840.0,1.81
2012-05-02,000121,4891.76,4916.37,4920.97,4846.57,36477.0,4295878656.0,1.64
2012-04-27,000121,4861.27,4836.83,4868.75,4828.74,25567.0,2980995840.0,-0.48
2012-04-26,000121,4873.91,4860.28,4898.78,4846.07,34308.0,3840127744.0,-0.21
2012-04-25,000121,4809.51,4870.57,4872.87,4790.71,29620.0,3106479872.0,0.99
2012-04-24,000121,4836.47,4822.71,4880.89,4707.77,31017.0,3283332096.0,-0.94
2012-04-23,000121,4887.94,4868.4,4910.35,4843.07,32992.0,3487907840.0,-0.5
